year,co2,ch4,n2o,other_wmghg,o3,h2o_stratospheric,contrails,aerosol-radiation_interactions,aerosol-cloud_interactions,bc_on_snow,land_use,volcanic,solar,total_anthropogenic,total_natural,total
2159,4.679814101,0.370024949,0.350446173,0.188948229,0.155714766,0.03401071,0.109243597,-0.157870797,-0.088376337,-0.00018622,-0.146767207,0,-0.015244545,5.495001963,-0.015244545,5.479757418
2160,4.684431707,0.368052446,0.350391946,0.187573689,0.154016239,0.033829408,0.108043118,-0.157301031,-0.086411457,-0.000324759,-0.146767207,0,-0.025885818,5.495534097,-0.025885818,5.469648278
2161,4.688950702,0.366080663,0.350331861,0.18620138,0.152300215,0.033648172,0.106842639,-0.156731266,-0.084462762,-0.000463299,-0.146767207,0,-0.02470333,5.495931099,-0.02470333,5.471227769
2162,4.693381177,0.364105224,0.350272042,0.184831573,0.150513785,0.0334666,0.105642159,-0.1561615,-0.082546682,-0.000601838,-0.146767207,0,-0.006764536,5.496135335,-0.006764536,5.489370799
2163,4.697704037,0.362126141,0.350206478,0.183464354,0.148602919,0.033284694,0.10444168,-0.155591734,-0.080544874,-0.000740377,-0.146767207,0,0.029345905,5.496186111,0.029345905,5.525532016
2164,4.701938432,0.360143364,0.350138131,0.182100295,0.146565844,0.033102447,0.103241201,-0.155021968,-0.078638173,-0.000878916,-0.146767207,0,0.064378277,5.49592345,0.064378277,5.560301727
2165,4.706084807,0.358161277,0.350066926,0.180738409,0.144532492,0.032920264,0.102040722,-0.154452202,-0.076726003,-0.001017455,-0.146767207,0,0.053312978,5.49558203,0.053312978,5.548895008
2166,4.710133585,0.356175486,0.34999298,0.17937933,0.142553342,0.032737741,0.100840243,-0.153882437,-0.074784482,-0.001155994,-0.146767207,0,0.058677015,5.495222587,0.058677015,5.553899602
2167,4.714084881,0.354185963,0.349916253,0.178023187,0.140665082,0.032554875,0.099639764,-0.153312671,-0.072844591,-0.001294533,-0.146767207,0,0.024889181,5.494851003,0.024889181,5.519740183
2168,4.71794853,0.352192731,0.349833748,0.176670196,0.13889893,0.032371668,0.098439285,-0.152742905,-0.070963985,-0.001433072,-0.146767207,0,0.00079323,5.494447919,0.00079323,5.495241149
2169,4.721715102,0.350200141,0.349751389,0.175319658,0.137195494,0.03218852,0.097238806,-0.152173139,-0.069022278,-0.001571611,-0.146767207,0,-0.016425958,5.494074874,-0.016425958,5.477648916
2170,4.725394364,0.348199365,0.34966336,0.173972427,0.135506761,0.032004619,0.096038327,-0.151603373,-0.067155258,-0.00171015,-0.146767207,0,-0.026191113,5.493543235,-0.026191113,5.467352122
2171,4.728976842,0.346199233,0.349572438,0.172627965,0.133803577,0.031820778,0.094837848,-0.151033608,-0.06519146,-0.001848689,-0.146767207,0,-0.028758413,5.492997718,-0.028758413,5.464239304
2172,4.732472045,0.344199752,0.349478638,0.171286691,0.132049415,0.031636996,0.093637369,-0.150463842,-0.063295793,-0.001987228,-0.146767207,0,-0.018486452,5.492246836,-0.018486452,5.473760384
2173,4.735870739,0.342192009,0.34938219,0.16994818,0.130186152,0.031452455,0.09243689,-0.149894076,-0.061413605,-0.002125767,-0.146767207,0,0.012636993,5.491267958,0.012636993,5.503904951
2174,4.739182514,0.340184895,0.349282828,0.168613097,0.128230347,0.031267972,0.09123641,-0.14932431,-0.059551199,-0.002264306,-0.146767207,0,0.030849374,5.49009104,0.030849374,5.520940414
2175,4.742407587,0.338173971,0.349177681,0.167280938,0.126231085,0.031083138,0.090035931,-0.148754545,-0.057727045,-0.002402846,-0.146767207,0,0.046984483,5.488738691,0.046984483,5.535723174
2176,4.745536632,0.336163635,0.349072683,0.165952215,0.124237533,0.030898359,0.088835452,-0.148184779,-0.055811022,-0.002541385,-0.146767207,0,0.04769929,5.487392118,0.04769929,5.535091408
2177,4.748578877,0.334144929,0.348964987,0.164626107,0.122308538,0.030712811,0.087634973,-0.147615013,-0.053873648,-0.002679924,-0.146767207,0,0.031443136,5.48603543,0.031443136,5.517478567
2178,4.751535057,0.332126861,0.348851368,0.163303783,0.120477402,0.030527321,0.086434494,-0.147045247,-0.051921737,-0.002818463,-0.146767207,0,0.008144965,5.484703632,0.008144965,5.492848597
2179,4.754395175,0.330109384,0.348737896,0.161984293,0.118716275,0.030341885,0.085234015,-0.146475481,-0.050034027,-0.002957002,-0.146767207,0,-0.005922575,5.483285204,-0.005922575,5.477362629
2180,4.757169253,0.328083485,0.348618701,0.160668124,0.116989486,0.030155675,0.084033536,-0.145905716,-0.048154016,-0.003095541,-0.146767207,0,-0.021484364,5.481795782,-0.021484364,5.460311417
2181,4.759847728,0.32605816,0.348499649,0.159355145,0.115283098,0.029969518,0.082833057,-0.14533595,-0.046297209,-0.00323408,-0.146767207,0,-0.030833761,5.480211908,-0.030833761,5.449378146
2182,4.762449595,0.324028905,0.348374751,0.158045756,0.113575416,0.029783,0.081632578,-0.144766184,-0.044410044,-0.003372619,-0.146767207,0,-0.039050996,5.478573948,-0.039050996,5.439522951
2183,4.764956104,0.322000205,0.348249992,0.156739464,0.11185743,0.029596533,0.080432099,-0.144196418,-0.042582921,-0.003511158,-0.146767207,0,-0.042348233,5.476774123,-0.042348233,5.43442589
2184,4.76736745,0.319967577,0.348119433,0.155436163,0.110105137,0.029409704,0.07923162,-0.143626653,-0.040701344,-0.003649697,-0.146767207,0,-0.038584823,5.474892182,-0.038584823,5.436307359
2185,4.769702361,0.317930909,0.347989058,0.154136652,0.108293109,0.029222505,0.078031141,-0.143056887,-0.038804962,-0.003788236,-0.146767207,0,-0.024510737,5.472888443,-0.024510737,5.448377706
2186,4.771942285,0.315890257,0.347852878,0.152840231,0.106375919,0.029034939,0.076830661,-0.142487121,-0.036992856,-0.003926775,-0.146767207,0,0.008481895,5.470593212,0.008481895,5.479075107
2187,4.774096574,0.313850136,0.34771681,0.151547001,0.104403508,0.028847422,0.075630182,-0.141917355,-0.035123853,-0.004065314,-0.146767207,0,0.013822253,5.468217904,0.013822253,5.482040157
2188,4.776155998,0.311805997,0.347574894,0.150257345,0.102430085,0.028659536,0.074429703,-0.141347589,-0.03331904,-0.004203853,-0.146767207,0,0.023391318,5.465675868,0.023391318,5.489067186
2189,4.778139583,0.309757787,0.347433209,0.148970808,0.100454838,0.028471275,0.073229224,-0.140777824,-0.031529017,-0.004342393,-0.146767207,0,0.030279888,5.463040284,0.030279888,5.493320173
2190,4.780028165,0.307705515,0.347285687,0.147687535,0.09854317,0.028282641,0.072028745,-0.140208058,-0.029687526,-0.004480932,-0.146767207,0,0.007585609,5.460417736,0.007585609,5.468003345
2191,4.781831549,0.30565374,0.347138255,0.146407961,0.096732564,0.028094053,0.070828266,-0.139638292,-0.027854294,-0.004619471,-0.146767207,0,-0.01224359,5.457807125,-0.01224359,5.445563535
2192,4.783540312,0.30359785,0.346988041,0.145131345,0.0949771,0.027905087,0.069627787,-0.139068526,-0.026083625,-0.00475801,-0.146767207,0,-0.025196366,5.455090154,-0.025196366,5.429893788
2193,4.785173398,0.301537842,0.346834978,0.143858034,0.093232597,0.027715742,0.068427308,-0.138498761,-0.024223133,-0.004896549,-0.146767207,0,-0.029609521,5.452394249,-0.029609521,5.422784727
2194,4.786711938,0.299478345,0.346678998,0.14258832,0.091476773,0.027526444,0.067226829,-0.137928995,-0.022377321,-0.005035088,-0.146767207,0,-0.031543054,5.449579035,-0.031543054,5.418035981
2195,4.788165523,0.297414696,0.346520192,0.141321958,0.089684971,0.027336764,0.06602635,-0.137359229,-0.020558421,-0.005173627,-0.146767207,0,-0.023126773,5.44661197,-0.023126773,5.423485197
2196,4.789534061,0.295346862,0.346358568,0.140058722,0.087802678,0.0271467,0.064825871,-0.136789463,-0.018821233,-0.005312166,-0.146767207,0,0.006552446,5.443383393,0.006552446,5.449935839
2197,4.790808265,0.29327484,0.346194121,0.138798602,0.085808335,0.026956251,0.063625392,-0.136219697,-0.017022351,-0.005450705,-0.146767207,0,0.037623661,5.440005845,0.037623661,5.477629506
2198,4.792006949,0.291198598,0.346026845,0.137542089,0.083754295,0.026765414,0.062424912,-0.135649932,-0.015271591,-0.005589244,-0.146767207,0,0.055240185,5.436441128,0.055240185,5.491681313
2199,4.793111389,0.289122785,0.345859669,0.136288843,0.081735124,0.026574616,0.061224433,-0.135080166,-0.013553408,-0.005727783,-0.146767207,0,0.047728439,5.432788296,0.047728439,5.480516735
2200,4.794131057,0.287042735,0.345689659,0.135038947,0.079802628,0.026383429,0.060023954,-0.1345104,-0.011783964,-0.005866322,-0.146767207,0,0.033159628,5.429184517,0.033159628,5.462344145
2201,4.795065989,0.284963159,0.345513659,0.133792513,0.077972753,0.026192286,0.058823475,-0.133940634,-0.010055873,-0.006004861,-0.146767207,0,0.00770708,5.425555257,0.00770708,5.433262337
2202,4.795906791,0.282874552,0.345337972,0.132548837,0.076208377,0.026000312,0.057622996,-0.133370868,-0.008394342,-0.0061434,-0.146767207,0,-0.002678551,5.42182402,-0.002678551,5.419145469
2203,4.796672203,0.280786383,0.345159344,0.131308946,0.074463628,0.025808379,0.056422517,-0.132801103,-0.00673214,-0.00628194,-0.146767207,0,-0.011026445,5.41803901,-0.011026445,5.407012565
2204,4.79734364,0.27869387,0.344977857,0.13007224,0.072739884,0.025616046,0.055222038,-0.132231337,-0.005057044,-0.006420479,-0.146767207,0,-0.024849445,5.414189509,-0.024849445,5.389340064
2205,4.797930311,0.27659702,0.344796611,0.128838738,0.071025388,0.025423315,0.054021559,-0.131661571,-0.003481451,-0.006559018,-0.146767207,0,-0.02991525,5.410163695,-0.02991525,5.380248445
2206,4.798432479,0.274500579,0.34460933,0.127608365,0.069304094,0.025230622,0.05282108,-0.131091805,-0.001931586,-0.006697557,-0.146767207,0,-0.035974475,5.406018394,-0.035974475,5.370043919
2207,4.798849919,0.272399755,0.344422256,0.1263812,0.067554732,0.025037525,0.051620601,-0.13052204,-0.000475936,-0.006836096,-0.146767207,0,-0.029885844,5.40166471,-0.029885844,5.371778865
2208,4.79918279,0.270294536,0.344232308,0.125157308,0.065735672,0.024844025,0.050420122,-0.129952274,0.000791672,-0.006974635,-0.146767207,0,-0.011558001,5.396964317,-0.011558001,5.385406316
2209,4.799421827,0.268184877,0.344039568,0.123936788,0.063836452,0.024650116,0.049219642,-0.129382508,0.002291549,-0.007113174,-0.146767207,0,0.008821817,5.39231793,0.008821817,5.401139747
2210,4.799585401,0.266070799,0.343843904,0.122719503,0.061882364,0.024455801,0.048019163,-0.128812742,0.00383441,-0.007251713,-0.146767207,0,0.024197284,5.387579685,0.024197284,5.411776969
2211,4.799655202,0.263957049,0.343648377,0.121505422,0.059930064,0.024261517,0.046818684,-0.128242976,0.005475868,-0.007390252,-0.146767207,0,0.024320593,5.382851748,0.024320593,5.407172341
2212,4.799649739,0.261838816,0.343449948,0.120294284,0.058010032,0.02406682,0.045618205,-0.127673211,0.007198354,-0.007528791,-0.146767207,0,0.022359207,5.37815699,0.022359207,5.400516197
2213,4.799550267,0.259716105,0.34324867,0.119086627,0.056146129,0.023871712,0.044417726,-0.127103445,0.008972688,-0.00766733,-0.146767207,0,0.006887088,5.373471943,0.006887088,5.380359031
2214,4.799366345,0.257588855,0.343044569,0.117881937,0.054336193,0.023676187,0.043217247,-0.126533679,0.010773838,-0.007805869,-0.146767207,0,-0.001732343,5.368778414,-0.001732343,5.367046071
2215,4.799097871,0.255461927,0.342837429,0.11668033,0.052585809,0.023480691,0.042016768,-0.125963913,0.012547577,-0.007944408,-0.146767207,0,-0.024764792,5.364032873,-0.024764792,5.339268081
2216,4.798744594,0.253330414,0.342630508,0.115482031,0.050886649,0.023284774,0.040816289,-0.125394148,0.014406003,-0.008082947,-0.146767207,0,-0.037892728,5.359336959,-0.037892728,5.321444231
2217,4.798297368,0.251194326,0.342420731,0.114286721,0.049182252,0.023088436,0.03961581,-0.124824382,0.016255164,-0.008221487,-0.146767207,0,-0.03903967,5.354527732,-0.03903967,5.315488063
2218,4.797775068,0.249053633,0.342208054,0.113094717,0.047443858,0.022891675,0.038415331,-0.124254616,0.018182062,-0.008360026,-0.146767207,0,-0.03666962,5.349682549,-0.03666962,5.313012929
2219,4.79716811,0.246908314,0.341992495,0.111905677,0.045640861,0.022694489,0.037214852,-0.12368485,0.020178292,-0.008498565,-0.146767207,0,-0.018838407,5.344752467,-0.018838407,5.32591406
2220,4.796476232,0.244763233,0.341777016,0.110719711,0.043741616,0.022497324,0.036014373,-0.123115084,0.022241728,-0.008637104,-0.146767207,0,0.008770244,5.339711838,0.008770244,5.348482082
2221,4.795690415,0.24261349,0.341558696,0.109536762,0.041763454,0.022299731,0.034813893,-0.122545319,0.024296097,-0.008775643,-0.146767207,0,0.029441261,5.33448437,0.029441261,5.363925631
2222,4.794829339,0.240459051,0.341337428,0.108356819,0.039719455,0.022101707,0.033613414,-0.121975553,0.026298969,-0.008914182,-0.146767207,0,0.059373101,5.329059241,0.059373101,5.388432341
2223,4.793873973,0.238299886,0.341116367,0.107180162,0.037697634,0.021903248,0.032412935,-0.121405787,0.028329589,-0.009052721,-0.146767207,0,0.046526552,5.32358808,0.046526552,5.370114633
2224,4.79284338,0.236135966,0.340892403,0.106006217,0.035792733,0.021704352,0.031212456,-0.120836021,0.030394705,-0.00919126,-0.146767207,0,0.024110735,5.318187724,0.024110735,5.342298459
2225,4.79172776,0.233972247,0.340665449,0.104835341,0.033989691,0.021505475,0.030011977,-0.120266256,0.032507354,-0.009329799,-0.146767207,0,0.004806098,5.312852031,0.004806098,5.317658129
2226,4.79051812,0.231803749,0.340435611,0.103667562,0.032265718,0.021306158,0.028811498,-0.11969649,0.034636063,-0.009468338,-0.146767207,0,-0.018855161,5.307512444,-0.018855161,5.288657283
2227,4.789232799,0.229630427,0.340205942,0.102502785,0.030574164,0.021106398,0.027611019,-0.119126724,0.03680872,-0.009606877,-0.146767207,0,-0.024893657,5.302171446,-0.024893657,5.277277789
2228,4.787853174,0.227452277,0.339973394,0.101340921,0.028881208,0.020906194,0.02641054,-0.118556958,0.038937109,-0.009745416,-0.146767207,0,-0.034698913,5.296685235,-0.034698913,5.261986321
2229,4.786397872,0.225269256,0.339740972,0.100181988,0.027153276,0.020705542,0.025210061,-0.117987192,0.041055382,-0.009883955,-0.146767207,0,-0.024208043,5.291075995,-0.024208043,5.266867952
2230,4.784857599,0.223086352,0.339505559,0.099025901,0.025331394,0.020504902,0.024009582,-0.117417427,0.043215062,-0.010022494,-0.146767207,0,0.000902275,5.285329224,0.000902275,5.286231499
2231,4.783232157,0.220893518,0.339267337,0.097872831,0.023424997,0.020303348,0.022809103,-0.116847661,0.045411079,-0.010161033,-0.146767207,0,0.017584644,5.279438467,0.017584644,5.297023112
2232,4.781512185,0.218700784,0.339026138,0.096722623,0.02149983,0.020101804,0.021608624,-0.116277895,0.047712585,-0.010299573,-0.146767207,0,0.02157986,5.273539897,0.02157986,5.295119757
2233,4.779716461,0.216503083,0.338785052,0.095575172,0.019572175,0.019899803,0.020408144,-0.115708129,0.049931754,-0.010438112,-0.146767207,0,0.031169677,5.267478197,0.031169677,5.298647874
2234,4.777835286,0.214305475,0.338540973,0.094430638,0.017677982,0.01969781,0.019207665,-0.115138363,0.052253838,-0.010576651,-0.146767207,0,0.01921715,5.261467447,0.01921715,5.280684597
2235,4.775868832,0.212097753,0.33829717,0.09328919,0.015844591,0.019494888,0.018007186,-0.114568598,0.054566866,-0.01071519,-0.146767207,0,0.008657434,5.255415483,0.008657434,5.264072916
2236,4.773816886,0.209890121,0.338047235,0.092150383,0.014083375,0.019291975,0.016806707,-0.113998832,0.056913667,-0.010853729,-0.146767207,0,-0.014811065,5.249380581,-0.014811065,5.234569516
2237,4.771688971,0.207677392,0.337800544,0.091014291,0.012372771,0.019088592,0.015606228,-0.113429066,0.05922786,-0.010992268,-0.146767207,0,-0.024149017,5.243288108,-0.024149017,5.219139091
2238,4.769465862,0.205459603,0.33754788,0.089881137,0.01066512,0.018884745,0.014405749,-0.1128593,0.061602522,-0.011130807,-0.146767207,0,-0.030125153,5.237155304,-0.030125153,5.207030151
2239,4.767166636,0.203236678,0.33729533,0.088750713,0.008939531,0.018680426,0.01320527,-0.112289535,0.063951816,-0.011269346,-0.146767207,0,-0.02873529,5.230900312,-0.02873529,5.202165021
2240,4.764781607,0.201008598,0.337042945,0.087623066,0.007163482,0.018475633,0.012004791,-0.111719769,0.06629931,-0.011407885,-0.146767207,0,-0.016102588,5.224504571,-0.016102588,5.208401982
2241,4.762310882,0.198780514,0.336784468,0.086498258,0.00529086,0.018270839,0.010804312,-0.111150003,0.068691398,-0.011546424,-0.146767207,0,0.014661437,5.217967898,0.014661437,5.232629335
2242,4.759754035,0.196542058,0.336529289,0.085376139,0.003316399,0.018065092,0.009603833,-0.110580237,0.07113541,-0.011684963,-0.146767207,0,0.042167065,5.211289847,0.042167065,5.253456912
2243,4.757111358,0.194303531,0.33626802,0.084256672,0.001321681,0.017859339,0.008403354,-0.110010471,0.073549432,-0.011823502,-0.146767207,0,0.045793068,5.204472207,0.045793068,5.250265275
2244,4.754391851,0.192059763,0.336006882,0.083140075,-0.000627761,0.017653104,0.007202875,-0.109440706,0.075945507,-0.011962041,-0.146767207,0,0.042077623,5.19760234,0.042077623,5.239679963
2245,4.751576842,0.189810693,0.335745877,0.082025948,-0.002494053,0.017446381,0.006002395,-0.10887094,0.078435083,-0.01210058,-0.146767207,0,0.021541423,5.19081044,0.021541423,5.212351863
2246,4.748684858,0.187561542,0.33547876,0.080914698,-0.004264277,0.017239651,0.004801916,-0.108301174,0.08090164,-0.01223912,-0.146767207,0,0.000414939,5.184011289,0.000414939,5.184426228
2247,4.745715997,0.185343632,0.335214035,0.079807295,-0.005983143,0.017035793,0.003601437,-0.107731408,0.083405551,-0.012377659,-0.146767207,0,-0.008546764,5.177264324,-0.008546764,5.168717559
2248,4.742651123,0.183178214,0.334942061,0.078704632,-0.00767233,0.016836759,0.002400958,-0.107161643,0.086055107,-0.012516198,-0.146767207,0,-0.022764806,5.170651477,-0.022764806,5.147886671
2249,4.739509112,0.18107083,0.334671893,0.077605637,-0.009326384,0.01664306,0.001200479,-0.106591877,0.088718204,-0.012654737,-0.146767207,0,-0.031487704,5.16407901,-0.031487704,5.132591306
2250,4.736280407,0.179006145,0.334394663,0.076510413,-0.010969153,0.016453285,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.038069057,5.157623952,-0.038069057,5.119554896
2251,4.732964793,0.176984432,0.334116527,0.075418541,-0.011525237,0.01626746,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.03892243,5.150174708,-0.03892243,5.111252277
2252,4.729628695,0.175085227,0.333835629,0.074349713,-0.012086031,0.016092895,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.029032277,5.142854321,-0.029032277,5.113822043
2253,4.726328903,0.173393958,0.333553056,0.073320489,-0.012656911,0.015937443,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.008313995,5.13582513,-0.008313995,5.127511135
2254,4.723036902,0.17187995,0.33326957,0.072326498,-0.013254983,0.015798284,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.015356496,5.129004413,0.015356496,5.14436091
2255,4.719772096,0.170533434,0.332985364,0.071365696,-0.013827792,0.015674519,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.019195394,5.122451508,0.019195394,5.141646902
2256,4.716515314,0.169333888,0.332697803,0.070436337,-0.014343257,0.015564263,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.025178864,5.116152539,0.025178864,5.141331403
2257,4.713275815,0.168260526,0.332413545,0.069537111,-0.014792619,0.015465605,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.020879659,5.110108175,0.020879659,5.130987834
2258,4.710053815,0.16730319,0.332126642,0.068666335,-0.015144115,0.015377612,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.005358957,5.104331672,0.005358957,5.109690629
2259,4.70683994,0.166456852,0.331840337,0.067822799,-0.015403129,0.015299821,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.005587184,5.098804813,-0.005587184,5.09321763
2260,4.703634009,0.165695151,0.331555162,0.067005309,-0.015579325,0.01522981,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.02679662,5.093488308,-0.02679662,5.066691689
2261,4.700445682,0.165018285,0.331271153,0.066212663,-0.015689547,0.015167596,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.037101607,5.088374024,-0.037101607,5.051272418
2262,4.697265476,0.164415753,0.330985426,0.065443858,-0.015791033,0.015112215,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.036407872,5.083379886,-0.036407872,5.046972014
2263,4.694102914,0.163882351,0.330701191,0.064697692,-0.015909441,0.015063187,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.032308252,5.078486087,-0.032308252,5.046177835
2264,4.690948358,0.163402143,0.330418819,0.063973335,-0.016082515,0.015019049,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.011133674,5.073627382,-0.011133674,5.062493708
2265,4.687811535,0.162980555,0.330138162,0.063269838,-0.016341555,0.014980299,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.018688183,5.068787027,0.018688183,5.08747521
2266,4.684682701,0.162601614,0.32985958,0.062586379,-0.016668149,0.014945469,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.041364596,5.063955785,0.041364596,5.105320381
2267,4.681571736,0.162260019,0.329580113,0.061922215,-0.017028993,0.014914071,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.062673244,5.059167353,0.062673244,5.121840597
2268,4.67847847,0.161961155,0.329302745,0.061276603,-0.017316135,0.014886601,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.039602415,5.054537632,0.039602415,5.094140047
2269,4.675393292,0.161694351,0.32902769,0.060648667,-0.017474896,0.014862078,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.021866001,5.050099374,0.021866001,5.071965375
2270,4.672316262,0.161454269,0.328755079,0.060037793,-0.017533431,0.014840011,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.00182928,5.045818175,-0.00182928,5.043988895
2271,4.669266726,0.161240937,0.32848177,0.059443322,-0.01752288,0.014820402,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.016102962,5.04167847,-0.016102962,5.025575508
2272,4.666225327,0.161054372,0.328210941,0.05886471,-0.017476657,0.014803254,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.029706214,5.03763014,-0.029706214,5.007923926
2273,4.663192224,0.160883846,0.327942793,0.058301357,-0.017433866,0.014787581,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.029890375,5.033622126,-0.029890375,5.003731752
2274,4.660186592,0.160734741,0.327677148,0.057752764,-0.017450123,0.014773876,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.013655422,5.02962319,-0.013655422,5.015967768
2275,4.657189147,0.160601722,0.327411104,0.057218221,-0.017558125,0.014761649,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.009887786,5.025571912,0.009887786,5.035459697
2276,4.654200047,0.160484768,0.32714777,0.056697398,-0.017734274,0.014750899,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.026956776,5.0214948,0.026956776,5.048451576
2277,4.651228775,0.160378525,0.326887201,0.056189677,-0.01791411,0.014741134,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.026558016,5.017459394,0.026558016,5.04401741
2278,4.648275403,0.160283003,0.326626315,0.055694676,-0.018056893,0.014732354,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.022914702,5.01350305,0.022914702,5.036417752
2279,4.645340101,0.160198204,0.32636822,0.055212062,-0.018145059,0.01472456,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.010099056,5.009646281,0.010099056,5.019745337
2280,4.642413064,0.160118752,0.326113061,0.054741338,-0.01815427,0.014717257,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.0129118,5.005897395,-0.0129118,4.992985595
2281,4.63949445,0.160055405,0.325857486,0.054282005,-0.018103719,0.014711435,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.02495046,5.002245255,-0.02495046,4.977294795
2282,4.63659391,0.15999204,0.325604927,0.053833759,-0.018047437,0.014705611,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.029586527,4.998631001,-0.029586527,4.969044475
2283,4.633711221,0.1599394,0.325355165,0.053396267,-0.018001936,0.014700772,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.031954909,4.995049082,-0.031954909,4.963094173
2284,4.630837052,0.159892127,0.32510832,0.05296916,-0.017998537,0.014696427,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.020432731,4.991452741,-0.020432731,4.97102001
2285,4.627980868,0.159844831,0.32486144,0.052552115,-0.018090172,0.01469208,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.007917538,4.987789355,0.007917538,4.995706893
2286,4.625133234,0.159808286,0.32461423,0.052144833,-0.018285496,0.014688721,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.037815954,4.984051999,0.037815954,5.021867954
2287,4.622303721,0.159771721,0.324373168,0.051746933,-0.018522241,0.01468536,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.047699887,4.980306854,0.047699887,5.028006742
2288,4.619482541,0.159740511,0.324131932,0.051358121,-0.018729774,0.014682491,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.046819903,4.976614015,0.046819903,5.023433917
2289,4.616679617,0.159709303,0.323893711,0.050978204,-0.018827016,0.014679623,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.012925882,4.973061635,0.012925882,4.985987517
2290,4.613885201,0.159683459,0.323655348,0.050606809,-0.01883113,0.014677247,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.005073573,4.969625126,0.005073573,4.974698699
2291,4.611099207,0.159662974,0.323419879,0.050243748,-0.01879148,0.014675365,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.013097263,4.966257885,-0.013097263,4.953160622
2292,4.608331615,0.159642489,0.323184377,0.049888865,-0.018706977,0.014673482,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.028444783,4.962962043,-0.028444783,4.93451726
2293,4.605572231,0.159621983,0.322955019,0.049541672,-0.018606267,0.014671597,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.037056002,4.959704427,-0.037056002,4.922648425
2294,4.602821746,0.159601486,0.322722482,0.049202072,-0.018539571,0.014669713,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.030423573,4.95642612,-0.030423573,4.926002548
2295,4.600089324,0.159586335,0.32249599,0.048869877,-0.01856421,0.01466832,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,-0.004252158,4.953093828,-0.004252158,4.94884167
2296,4.59736539,0.159571185,0.322269426,0.04854473,-0.018691656,0.014666928,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.019050433,4.949674195,0.019050433,4.968724628
2297,4.594650396,0.159556035,0.322042829,0.04822659,-0.018895261,0.014665535,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.044083629,4.946194317,0.044083629,4.990277946
2298,4.591943666,0.159540859,0.321822397,0.047915345,-0.019108009,0.01466414,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.04473163,4.942726591,0.04473163,4.987458221
2299,4.589255403,0.159531068,0.321598663,0.04761049,-0.019240795,0.014663241,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0.025648737,4.939366261,0.025648737,4.965014998
